source,target
205005867,229429
206127797,234030
206127797,6870
206127797,232476
206127797,146699
204445653,81540
202210669,7724
226151909,229410
226151909,211519
202209635,233046
202209635,210352
224072786,120916
204892090,338833
204445500,241429
202209546,11434
202209546,233042
202209546,8040
234204401,237708
234204401,104394
234204401,237707
234204401,104392
234204401,107108
200085086,241509
200085086,96902
200085086,211038
200085086,155329
224623487,233391
200084005,210461
200084005,210460
227718725,6835
227718725,62794
227718725,209580
202200411,232657
202200411,224075
202200411,232996
202200411,232998
202200411,232660
202200411,232999
204996193,210593
216395595,226634
216395595,103907
216395595,165356
216395595,232592
216395595,73229
216395595,196388
216395595,47608
216395595,236524
220351205,236734
220351205,236736
204991562,113107
204991562,234770
204991562,29116
204992053,225605
204992053,107057
204992053,106387
202200251,209710
204992525,12066
204992525,211628
228544082,208833
226151856,237164
248387393,238767
241496261,7231
241496261,12444
241496261,238156
202200894,81008
202200894,207642
212905258,115921
212905258,240608
212905258,236194
212905258,224993
212809898,38984
212809898,208304
212809898,5815
212809898,208305
212809898,208306
204441309,39096
200271099,1857
204993588,254935
202051144,102993
202051144,253721
202051144,185770
202051144,102583
202051144,634
202051144,253722
202051144,235878
212694011,236060
212694011,236064
204994462,101946
204994462,234781
204994462,234782
204994462,22206
204994462,234784
204995915,207424
236685388,138305
235893324,44305
235893324,252260
240907907,195311
240907907,238139
202209564,41586
204440391,141078
204440391,111181
204440391,234007
206121150,234859
206121150,234342
206121150,235412
249269198,213074
249269198,239
249269198,238793
249269198,35360
249269198,235078
249269198,238789
202202730,233004
202202703,24637
202202703,133910
206121249,218026
202203383,233005
202203383,233007
202203383,233008
202203383,233009
204994505,221121
204994505,107230
204441130,209530
204441130,234011
204441130,155671
204441130,234012
204441069,235092
202204863,224334
202204863,206929
202204863,206935
202204863,223649
204995719,234792
204995719,215181
226151874,191475
226151874,237167
200087878,224458
200087878,254872
200087878,254873
238139313,237924
238139313,237925
200087048,232474
200087048,7778
200087048,232475
200087048,232476
223353975,5066
223353975,120918
223353975,104394
223353975,1535
248412793,220468
248412793,27103
204429840,109203
204429840,3699
204442148,234025
226151918,237173
226151918,210466
204441648,141078
204441648,111181
204441648,234007
202204177,233013
204997922,159746
204997922,220601
204997539,108374
204997539,27811
202204346,72281
202204346,233018
204997968,34545
245440376,216397
245440376,238594
245440376,128921
245440376,238593
202204462,68816
251722364,238812
204998324,241847
204998324,254541
204998477,234810
206124344,235428
206124344,235426
206124344,235421
206124344,235422
206124344,215982
206124344,235423
206124344,210440
204442022,233537
239403203,238040
239403203,238037
239403203,238039
239403203,238036
204442399,217945
204442399,212023
204442647,234028
232000768,239619
206124521,207150
206124521,232475
212811126,212873
212811126,236192
205002245,144190
205002245,104287
205002245,78785
205002245,253222
241496216,238152
206119109,209192
202214898,228776
202193759,184758
239402981,254292
239402981,65754
239402981,238041
204983027,216170
238137182,218490
204435977,51386
204435977,43494
204435977,226504
204435977,99972
212808728,236178
218022459,38827
202195711,125196
204436583,63959
204436583,138453
204436583,6386
231247086,72390
204436379,10120
204985123,215031
204985123,234746
202195748,207965
202195748,166587
202195748,207974
202195748,207973
202195748,154981
202195748,207972
202195748,207971
202195748,207968
202195748,207969
202195748,207966
202195748,207970
202195748,56309
202195748,141931
204436501,207870
204985196,94324
204985196,112368
204985196,206907
204985196,221906
204985196,221627
204985196,216789
204985196,221315
204985196,216788
204985196,216397
204985196,234749
204985196,216792
204985196,80114
204985196,216790
204985196,129418
204985196,233567
205007035,11307
204984534,245403
204436191,254661
212804544,236163
215118245,151779
204985329,212000
200082034,99824
200082034,48687
200082034,232469
200082034,206956
200082034,98347
200082034,104563
200082034,21244
237093159,107692
237093159,254302
204986854,210649
237093104,209851
204987167,234753
204987167,218186
216395078,236517
216395078,236519
216395078,236521
204436921,233980
206121579,408
206121579,232916
206121579,235419
204987504,224878
204437341,233982
204437341,142033
204437341,233984
200083131,12051
200083131,95373
204437831,213190
204449579,54798
204449579,219124
204449579,219126
250724051,5976
250724051,238799
224072198,236971
204437519,239618
202198095,232990
202198095,189054
202198095,143151
202198095,8595
202198745,232991
204988255,211396
226151865,226209
224072303,136637
224072303,236981
224072303,210091
224072303,19654
224072303,213362
224072303,120917
224072303,3520
224072303,236982
204995513,105037
204995513,44240
204989628,211911
205030483,9004
204438411,9882
204431392,215376
204431392,233946
200081348,232465
204975232,72078
204975232,221374
204975232,234702
204978266,234546
204978266,207055
204978266,253225
204978266,112447
204976400,234442
204975615,227392
204975615,131422
202188970,213142
202188970,10979
203850412,279477
203850412,211768
203850412,56685
203850412,211789
203850412,211791
203850412,103492
203850412,211792
203850412,211794
203850412,8664
203850412,211796
203850412,211798
203850412,211775
203850412,211778
203850412,140266
203850412,69175
203850412,211770
203850412,211772
203850412,211779
203850412,211782
203850412,211784
203850412,211785
203850412,132706
203850412,211783
203850412,211781
203850412,211780
203850412,211777
204434656,209398
204434656,233974
208216526,235607
224073179,207219
224073179,120841
224073179,219066
204977935,211737
204977935,253228
204977935,233180
204977935,253230
212809175,236181
204433265,80148
204433265,135912
204433265,106483
204433265,85363
224072072,209217
224072072,13818
204981207,234728
204981207,234730
204977800,185814
204977800,216388
245439137,5770
245439137,80994
245439137,238530
200078744,70370
245426613,129762
204982215,154926
204433684,233971
204433684,100175
202190486,53577
202190486,232973
202190486,71166
202190486,39340
202190486,232974
204979309,234497
204979309,208105
204979309,222473
204979309,234722
204979309,56846
204979309,201625
204979309,219659
204976712,47029
204976712,234708
204976712,52223
217881497,279673
445424096,128887
445424096,34377
445424096,218024
245439217,166918
245439217,238576
204978578,24490
204978578,254546
204978621,214499
216394131,41598
216394131,53577
204433611,99649
204434102,117216
218021370,209752
204979194,216442
204979194,19236
204434647,233973
226152418,121560
226152418,237178
204434727,234951
204434727,212445
204434727,155671
204434727,140235
236079658,221219
236079658,216113
236079658,237812
236079658,67291
209458399,253193
224072107,225603
224072107,236962
224072107,120884
204438313,233997
204438313,219021
204438313,233998
204438313,233999
204438313,213169
204438313,211911
204981467,234122
204981467,7778
202192983,21243
202192983,75227
212804535,160653
212804535,236107
204434406,208017
239404168,238047
239404168,65754
215116602,58782
215116602,216007
204982643,233999
220349031,82938
245439342,149209
224072152,236971
204982331,221924
236684735,253366
236684735,253367
204436459,196552
204436459,233976
204436459,108015
204972869,234690
231245596,37021
204967786,165836
202180807,213142
202180807,19465
202180807,216756
202180807,10979
233113653,123982
233113653,62794
242262485,141845
234178957,124210
234178957,145482
204428333,138334
204428333,207424
204428333,211122
204428333,108586
204968151,202334
204970317,212387
204968776,106820
204968776,113734
204428672,147167
204428672,254676
204428672,254634
204431711,17684
204431711,102008
204431711,130201
245438511,207276
245438511,210495
212798132,212218
212798132,83149
212798132,236152
212798132,150333
212798132,236153
245438548,279654
212799239,235935
212799239,15571
212799239,222412
237082214,237886
222939346,236861
220347845,236732
204969472,208041
204969472,213992
204969472,253240
204969472,211305
204969472,208034
204969926,234679
236687199,236928
236687199,240712
225060910,237066
204971655,44009
204429831,241927
204429831,234141
204970326,31465
225378267,208192
204429341,253982
204429341,98254
204429341,43441
204429341,240952
204429341,63943
204429341,213284
204429341,206935
204429341,254672
204429341,208285
204429341,107575
204429341,50215
229316558,237369
229316558,44915
229316558,237371
204970763,215181
243892187,238416
249254186,211968
224068835,120918
224068835,1535
208215082,207570
208215082,235606
215084977,93303
215084977,233200
215084977,84703
204971708,4432
204877785,234357
204877785,77532
204877785,234318
218023699,212474
242002462,207331
212803402,196498
212803402,236155
204972431,107108
204972431,104392
204972431,120918
204972431,104394
204972431,8117
204973412,215773
224072027,240667
204432738,102390
212806579,236164
212806579,236167
204430785,27370
220348023,48318
204974313,233147
204974313,228118
204974313,253236
204963110,114115
243892132,220686
243892132,127732
204973840,74567
204973840,225717
224069781,8390
224069781,227170
224069781,236951
224069781,236952
245530000,211318
245530000,211319
245530000,211320
223101863,236879
223101863,254606
212709336,253167
212709336,236097
212709336,253168
204961675,234648
204961675,222427
204961675,142625
204961675,233236
239402543,238024
230068869,84162
204426503,227812
204425014,233904
204425979,233586
204425979,233599
204425032,228049
200072768,211609
204425746,233907
204425746,36984
204425746,207642
204425746,233909
202177287,216169
202177287,232954
202177287,204748
202177287,48698
202177287,108262
202177287,232843
202177287,211287
202177287,232876
202177287,98347
202177287,97747
202177287,232844
202177287,137295
202177287,102121
203825806,207944
204962914,176217
204962914,234654
204962914,234655
204962914,24637
204962193,62130
204962193,234654
204962193,68833
204962193,111845
204962193,115308
204962193,148184
204859876,207628
204859876,254638
204859876,138817
204859876,130083
204859876,241425
236072655,237810
236072655,207270
211363086,4402
211363086,235850
204437421,136506
204437421,35414
204437421,217345
204437421,228627
204437421,220782
204437421,195968
204437421,106815
204962460,234651
204962460,104244
204962941,232918
204426273,217501
202178641,232960
204949832,206918
204949832,41491
204949832,128049
204963708,58132
204426451,58134
204426451,58132
204426451,232643
204426451,153042
204426451,233911
204426451,225383
220346392,186118
220346392,217154
220346392,229952
204977365,234717
204977365,234714
204977365,234715
204426282,42988
204426282,233910
204963441,209710
204931351,220513
204931351,220515
204931351,220519
200073428,232444
200073428,213917
202178865,216667
204430384,233934
204430384,224739
204430384,233938
204430384,233939
204430384,233935
204963726,106558
204426781,233912
204426781,233913
204426781,217479
204426781,233919
204426781,233918
204426781,44303
204426781,233916
204426781,20458
204426781,138779
204426781,37942
204426781,224604
204426781,210466
204426781,11887
204426781,12444
204426781,147600
204426781,85147
204426781,98195
218016420,216180
218016420,211663
218016420,236589
241565356,218613
241565356,253035
241565356,207854
